row_id,tic_id,toi_id,Disposition,RA,Dec,Tmag,Epoc,Period,Duration,Transit Depth,Sectors,camera,ccd,star_rad,star_mass,teff,logg,SN,Qingress
557,156991337,0.01,1,99.95387721,-42.04527668,10.234,1495.1,6.91281,2.65796,1133.25,7,3,1,1.13288581,1.06,5638.65039,4.39727,9.091883,0.0804
558,157568289,0.01,1,106.7674289,-36.77083444,10.4091,2203.19,1.84082,4.6886,3098.97,33,3,1,2.49180555,1.28,5710.5,3.77571,51.9344,0.239751
559,157698565,0.01,1,107.4882527,-37.23098382,10.7211,2234.11,12.7805,5.38539,4347.3,34,3,2,1.07971764,1.08,5581,4.4132,28.03955,0.31627
560,158002130,0.01,1,214.5530983,82.19404358,10.112,1691.05,9.69234,2.84265,1660.16,14,3,3,0.7128827,0.75,4738.053,4.58986,16.13485,0.107942
561,158025009,0.01,1,216.9240238,41.95342212,9.0739,1739.46,1.07014,1.36445,465.679,16,4,4,0.8189852,0.81,4909.14648,4.53834,12.88195,0.0502
562,158241252,0.01,1,274.2688995,21.90943334,7.9147,2011.88,1.84962,2.28677,211.523,26,1,4,1.02794909,1.05,5810.5,4.44433,9.258391,0.0306
563,158276040,0.01,1,286.5500979,44.08088106,10.4999,2422.34,12.7569,3.6297,2277.54,41,2,3,1.869216,,6433,,13.15974,0.483849
564,158324245,0.01,1,286.9714153,46.86831422,10.2306,1683.55,1.76354,3.2453,8335.9,14,2,3,3.55998921,,5967,,113.7083,0.262418
565,158561566,0.01,1,287.708814,47.33305,11.636,1685.29,6.78946,5.95342,1998.43,14,2,3,2.00068,,6378,,12.46154,0.239584
566,158588995,0.01,1,164.5874378,-36.85809294,11.8764,1544.52,1.97723,1.02298,13794.4,9,2,3,0.421944,0.416017,3691.26,4.80667,67.91625,0.101448
567,158623531,0.01,1,24.16810887,-50.65917138,11.2794,1355.73,7.87281,3.77232,14854.4,2,3,1,1.26221192,,5066.3335,,104.0299,0.44278
568,158916431,0.01,1,269.9900058,29.65521153,9.9094,2393.81,5.89268,3.52444,3849.02,40,1,2,2.09977627,1.64,7216.37,3.9973,30.06152,1.76222
569,158978373,0.01,1,218.6582076,-40.73982816,9.9623,2339.83,13.5337,3.5627,2299.03,38,1,2,1.37261426,1.24,6016,4.30339,25.2909,0.166561
570,159107668,0.01,1,289.7397132,44.64739379,11.1634,1685.07,4.78085,1.42143,1488.71,14,2,3,2.33452559,1.05,5723.165,3.7213,8.610377,0.0833
571,159510109,0.01,1,247.5351912,80.3074791,8.8523,1687.6,16.9495,7.61905,11547.1,14,3,3,1.13158154,1.08,5894.6665,4.37469,72.94531,2.2647
572,159742538,0.01,1,268.3043712,37.21182947,11.1116,1986.06,3.55393,3.57924,9428.67,25,2,4,1.89997911,1.18,6311,3.9042,74.96451,0.660109
573,159781361,0.01,1,234.4316841,48.9554061,9.6087,1958.29,15.3475,7.14834,1043.99,24,4,1,1.79828966,0.987,5565.3335,3.92293,18.26857,0.328279
574,159815224,0.01,1,268.82421,40.16750243,10.5817,2392.97,2.96121,2.47352,915.857,40,2,4,1.35126114,1.134,5967,4.24312,10.93687,0.343942
575,159951311,0.01,1,49.56226473,-41.30212903,11.7276,1387.57,5.92488,2.87914,12139.5,3,3,1,0.848685145,0.87,5135.89,4.52216,68.70003,0.303322
576,160045097,0.01,1,213.0800448,74.41162061,11.3069,1872.62,4.98764,2.30831,1507.9,21,4,1,0.6188118,0.68,4454.05029,4.62012,9.07294,0.0825
577,160148385,0.01,1,1.046406972,-47.36064526,11.9116,1354.32,3.42527,2.42925,14303.8,2,2,1,1.15306425,0.98,5476,4.33354,84.20135,0.465394
578,160162987,0.01,1,242.3640924,84.49090601,10.7791,2425.78,15.9698,1.30574,2244.88,41,3,3,1.22830439,1.029,5590.5,4.30239,8.422183,0.0591
579,160268701,0.01,1,182.5393661,77.35224567,8.63287,2400.12,11.2076,4.53845,3195.38,40,4,2,2.30888915,1.274,6152,3.84253,52.08589,2.26922
580,160708862,0.01,1,227.2703877,-42.70494142,9.8787,2335.35,3.34491,3.49682,12155.5,38,1,2,1.75956,2.38,9078,4.32384,131.8761,0.462983
581,161156159,0.01,1,190.1324581,-48.74090445,10.1854,2309.01,2.28121,4.74775,1701.37,37,2,3,2.24365354,1,5368,3.77163,27.0822,0.525703
582,161477033,0.01,1,73.26097476,-45.54069524,10.0614,1416.39,14.8951,3.99569,887.005,4,3,4,0.8902154,0.91,5251.5,4.50866,7.624873,0.138926
583,162246865,0.01,1,168.8716096,-44.42888194,10.361,2281.09,0.565186,1.12028,456.372,36,2,1,1.34438908,1.32,6237,4.32943,10.95319,0.0242
584,162362398,0.01,1,169.4144966,-44.01712448,10.6171,1578.66,12.3515,6.19245,13597,10,2,1,2.174185,1.94,7863.75,4.00339,94.73048,1.21079
585,162695785,0.01,1,190.7205029,-53.68830119,11.0048,2308.32,2.55985,2.94738,11018.5,37,2,1,1.58474624,1.44,6432.1665,4.20465,102.6025,0.423292
586,162802770,0.01,1,171.1305623,-42.73209711,11.1897,2283.41,4.87961,1.38192,2655.13,36,2,2,1.32068968,1.24,6038,4.32298,14.33607,0.0635
587,164173105,0.01,1,335.825247,35.03500005,8.51017,1739.29,3.07264,2.23808,10509.5,16,1,3,1.52871931,1.599,7101.25635,4.25661,52.8326,1.11904
588,164767175,0.01,1,26.20964833,-18.40090771,9.45661,1382.34,10.7485,2.81587,711.245,3,1,2,0.9432156,1.037,5702.65,4.52729,9.633449,0.0685
589,165297570,0.01,1,157.0625527,25.57318911,9.6022,2610.39,2.98957,3.35039,12117.8,48,1,4,1.532139,1.24,6447,4.1157,244.5901,0.502984
590,165317334,0.01,1,179.2636082,-38.10471524,10.9217,1576.38,10.5504,3.06333,2006.47,10,2,4,0.609981656,0.63,4162.26,4.56633,9.123691,0.982274
591,165763244,0.01,1,232.1400838,55.18541787,10.7939,1901.5,24.0731,3.8336,1285.66,22,4,1,0.7945146,0.893,5385,4.52455,9.301363,0.145503
592,165987272,0.01,1,195.9818618,30.64007771,9.8469,1929,7.84496,5.83041,6671.37,23,2,3,1.5574981,1.22,6366,4.08874,81.78494,0.491069
593,166053959,0.01,1,212.7210383,62.52220742,7.90653,2610.38,2.80482,4.48088,457.707,48,4,1,1.52675474,1.45,6635.56641,4.26201,16.16796,1.1718
594,166086403,0.01,1,214.4465647,62.75791797,8.19888,2610.37,2.80747,2.95114,323.964,48,4,1,1.39267123,1.74,7910.25,4.31266,16.11995,0.0509205
595,166184426,0.01,1,206.1042355,-40.33671265,11.1825,2335.57,16.3351,2.046,4561.9,38,1,1,0.31097,0.289172,3744.725,4.91379,14.38215,0.220154
596,166184428,0.01,1,206.1061571,-40.3376477,11.0196,2335.57,16.336,1.98575,4129.52,38,1,1,0.326568,0.30713,3817.4,4.89744,14.25118,0.111586
597,166739520,0.01,1,36.77540719,-50.28453119,9.6411,1357.57,20.0411,5.75199,8264.19,2,3,1,1.24903286,1.1,5990.1,4.26826,141.2438,0.468574
598,166836920,0.01,1,39.8976814,-50.00802177,8.93,1382.21,5.75238,5.41424,5409.44,3,3,1,1.77309382,1.14,5926.3335,4.02935,100.648,0.377651
599,167031605,0.01,1,93.92102362,11.83263143,9.9534,2203.3,2.78205,2.00137,3139.34,33,1,3,5.44914,,8592.5,,18.8264,1.00068
600,167303382,0.01,1,97.98639225,-68.70986352,7.5209,1523.9,16.01,12.5855,333.689,8,4,3,0.74982,0.89,5235.78,4.63754,7.981205,0.225387
601,167415965,0.01,1,99.46071647,-70.93261329,8.0089,1355.24,18.5526,3.91357,400.255,2,4,2,0.766863644,0.92,5442,4.59756,8.418575,0.144281
602,167418898,0.01,1,99.60951524,-67.65617318,10.2401,2093.42,10.972,1.66704,1212.87,29,4,3,1.67583489,,6077,,7.494506,0.0526
603,167418903,0.01,1,99.62083118,-67.64897766,11.3786,1654.2,10.9795,1.8386,9218.93,13,4,3,0.9659305,0.99,5517,4.47123,17.57734,0.832171
604,167714792,0.01,1,80.455326,-36.67383324,11.1224,2174.25,0.92913,1.48738,795.549,32,3,1,1.49481487,1.55,7272.6665,4.19497,9.639488,0.0406322
605,167754523,0.01,1,104.1816466,-60.68698827,9.1536,1411.31,1.70011,2.04429,366.106,4,4,3,0.757343352,0.82,4913.755,4.62707,9.792655,0.0963
606,168871868,0.01,0,65.10065245,-31.0815694,11.402,2149.06,8.56094,6.80077,9199.45,31,2,2,0.9756542,1.03,5764,4.44944,42.94241,1.5377
607,169226822,0.01,1,160.5586816,-3.835072173,9.62959,1543.94,4.17821,4.2887,11709.8,9,1,4,1.30626988,1.05,5858.05029,4.20029,154.5875,0.393106
608,169461816,0.01,1,297.4537228,41.01100766,10.931,1711.55,0.272489,0.6082,1240.06,15,1,1,1.54345572,1.454,6466.3335,4.2536,11.61898,0.02
609,169532369,0.01,0,78.09887562,-13.60561457,11.5781,1440.31,3.60346,3.80503,7422.52,5,2,3,1.61741924,1.47,6896.6665,4.09385,43.64117,0.527174
610,169765334,0.01,1,351.3208624,-15.63465289,10.6929,2090.79,5.70673,4.39313,1066.36,29,1,3,1.57958817,0.98,5560.7,4.01485,9.51173,0.466742
611,169904935,0.01,0,120.7049294,-11.10150806,9.1309,2229.76,4.55049,2.83704,3422.72,34,2,3,1.09459412,,5613.025,,61.36475,0.425176
612,169958952,0.01,1,252.2816365,-54.20467927,11.2211,2362.8,1.32898,1.81215,2266.42,39,2,3,,,7224,,14.57738,0.906075
613,170102285,0.01,1,101.1275562,-42.76185169,11.7583,1470.66,2.94442,2.44932,20487.2,6,3,4,0.8539935,0.84,5028.08252,4.46623,109.4664,0.341427
614,170634116,0.01,1,66.37090346,-30.60044749,9.6757,1412.89,3.66243,3.7758,12333.5,4,2,2,1.6277976,1.54,6632,4.28195,171.551,0.503476
615,170789802,0.01,1,69.61429409,-31.18942339,11.8371,2176.55,3.46786,0.747272,2464.72,32,2,1,0.332564,0.314054,3879.55981,4.89132,8.229218,0.0333
616,170889511,0.01,1,139.4807639,-3.387250924,6.9887,2259.16,13.9264,1.75981,18377,35,1,1,1.11438358,0.89,5205.5,4.29692,231.5779,0.879906
617,171160243,0.01,1,68.07140604,33.39639564,9.56967,2474.3,1.38878,2.00982,1609.16,46,1,3,2.30886054,1.86,5918,4.07227,17.13142,0.142004
618,172110606,0.01,1,97.83215998,32.39682374,8.96147,1844.39,2.01904,3.25241,276.706,20,1,3,1.78806281,1.045,5707.55,3.96101,10.73787,0.0591
619,172193428,0.01,1,98.53201071,-28.40423895,10.3773,1493.78,2.94176,1.54988,2236.37,7,2,2,1.23669279,1.107,5916,4.31409,20.62245,0.77494
620,172464366,0.01,1,100.1588019,-27.57140596,11.0913,1470.05,2.92171,3.18257,16605.8,6,2,2,1.40711784,1.117,5963,4.19995,78.55202,0.494485
621,172518755,0.01,1,142.7434445,26.54016539,9.1824,2502.56,3.20877,2.22613,2550.47,46,1,4,2.31835842,1.1,5875.75,3.77254,74.84458,1.11307
622,173103335,0.01,1,172.3349658,-1.454799947,10.5459,2528.17,20.1079,2.06869,1677.31,46,4,3,0.550856,0.546024,4126.69,4.6932,11.21926,0.0756
623,173612049,0.01,1,348.5815702,44.50885091,10.473,1767.17,19.49,3.51043,2000.17,17,1,4,0.980235755,1.106,5654.25,4.51845,7.793394,0.587962
624,173640199,0.01,1,112.5706724,-39.33955667,10.1277,2235.26,7.7619,4.3951,3475.73,34,3,1,1.57192159,1.34,5814.30029,4.25158,42.73201,0.307457
625,174302697,0.01,1,352.1782481,47.34951982,8.88374,1743.73,14.0845,16.6798,3295.94,16,1,4,1.5614444,1.442,6726.94238,4.18569,30.56291,1.60593
626,174599051,0.01,1,114.6992467,-39.13548355,10.5248,2229.07,4.98036,4.54386,937.429,34,3,1,1.09382117,0.88,4966.295,4.32759,12.63438,2.27193
627,175176327,0.01,0,115.8253504,-36.49675974,10.0465,2235.38,11.1002,2.06908,4989.86,34,3,1,2.5065,2.75,8611,4.07926,28.7116,1.03454
628,175193677,0.01,1,129.689668,23.68590562,6.3687,2532.11,15.6114,3.20026,520.49,46,4,4,1.20739341,1.13,6109,4.31439,15.81321,0.09
629,175310067,0.01,0,116.1108202,-36.09833532,10.6257,2238.83,12.6889,7.9201,3232.85,34,3,1,1.47343516,1.77,6869.545,4.31302,15.39158,3.96005
630,175482273,0.01,1,351.2291597,-38.16077907,9.1692,2091.99,5.46368,3.15971,3203.59,29,2,4,1.697677,,6022,,61.4052,0.415612
631,175532955,0.01,1,45.90597377,-39.93096141,11.4337,2117.21,5.8279,2.90698,1331.47,29,3,1,0.6835356,0.7,4513.27,4.57163,8.810232,0.37611
632,176220787,0.01,1,0.325750209,-8.926292712,9.4834,2092.52,5.21562,5.53144,5199.65,29,1,3,2.09682131,1.13,6400.41,3.7343,88.58488,0.380582
633,176778112,0.01,0,47.82798488,-35.62806158,9.6114,1411.54,1.33915,1.6949,950.456,4,2,1,1.04340589,1,5459,4.45303,17.07784,0.847452
634,176796997,0.01,1,48.37874888,-32.0055175,10.5926,2144.97,1.80016,1.22533,1634.33,31,2,1,2.61213017,,5658.375,,17.60236,0.612667
635,176831592,0.01,0,48.95692882,-32.80244288,9.1013,1411.54,1.26697,2.03222,3301.65,4,2,1,1.68557954,1.33,6407,4.12583,32.85157,1.01611
636,176860064,0.01,1,354.8366797,45.71989671,7.1145,1766.36,6.3755,2.81042,2676.94,17,2,2,,,6393,,42.05431,1.40521
637,176956893,0.01,1,100.833099,-66.94767562,11.4057,2036.62,6.90926,6.78227,1696.31,27,4,3,3.01758981,1.02,5731.803,3.44967,13.91544,0.277261
638,176957796,0.01,0,101.2972931,-66.23803573,10.702,1544.58,15.1792,11.1597,2001.36,9,4,3,0.7024824,0.74,4626.875,4.62869,10.04324,3.30904
639,176984236,0.01,0,101.9095354,-66.32832463,10.5683,1412.6,1.75613,2.35653,2711.42,4,4,3,1.29372,,6249,,27.04208,1.17827
640,177126182,0.01,0,106.4050664,-11.97984567,10.3075,2203.4,6.30421,5.03921,1470.2,33,2,4,3.08473,2.11,8022,3.78392,17.8314,2.51961
641,177162886,0.01,1,104.49254,-71.52310977,11.5865,1609.1,12.8482,3.07665,8366.99,11,4,2,1.18974125,0.99,5400.5,4.28416,36.95058,0.629875
642,177308364,0.01,1,103.422053,-73.07551237,9.4088,2308.46,13.821,16.5114,6101.11,37,4,2,0.955248058,1.04,5692.6665,4.49258,22.85747,8.25569
643,177722855,0.01,0,107.4215564,-11.32895031,10.5224,2203.9,2.39037,5.99393,910.964,33,2,4,1.48662579,1.026,5360,4.17558,19.2286,1.52403
644,178155732,0.01,1,42.98436009,-30.81451641,5.9053,1412.77,3.58614,2.70489,212.174,4,2,2,1.29716635,1.24,6288,4.31402,10.79841,0.0464
645,178217113,0.01,1,127.5787892,22.23591492,11.0514,2501.91,2.99559,2.46804,7362.92,46,4,1,1.395336,1.162,6097.6665,4.20966,106.0492,0.560177
646,178284730,0.01,1,60.38562447,-20.45108636,10.3074,1412.7,2.236,1.52447,19371.3,4,2,3,0.8344334,0.924,5333.83,4.55066,137.9406,0.762235
647,178289267,0.01,1,60.94833555,-19.05675743,11.7076,2146.56,2.35063,2.53404,17047.2,31,2,3,1.0018847,0.99,5474.5,4.45783,80.19553,0.285354
648,178367144,0.01,1,123.392307,-1.982773802,10.5572,2229.3,3.40924,3.20405,16363.7,34,1,2,1.25941694,1.244,6167,4.36682,130.3575,0.390816
649,178819686,0.01,1,194.4685287,-39.75769615,9.5275,1572.1,5.60453,2.82691,728.424,10,2,3,0.9610566,0.97,5389,4.50985,10.2764,0.0883
650,179034327,0.01,1,64.18412276,-26.76590579,9.0567,1417.61,17.9606,4.59957,1391.52,4,2,2,0.779109955,0.85,5135.03955,4.56733,10.68555,0.834937
651,179155220,0.01,1,109.1069116,-8.329360349,10.6659,2201.79,0.602593,3.36755,5111.3,33,2,4,0.8309406,0.895,5146.19531,4.58186,79.5743,1.68378
652,179317684,0.01,1,79.76815428,-71.89559735,10.8719,1544.67,4.23086,4.34085,7173.57,9,4,2,1.65693223,1.41,6387.89258,4.14497,74.70297,0.352032
653,179319057,0.01,1,211.5934802,-40.52387727,10.0032,2338.67,6.70299,2.09581,1232.13,38,1,1,3.91849875,,6231.75,,12.7865,0.320355
654,179582003,0.01,1,80.45109185,-69.98823472,10.2301,2041.55,15.4208,9.33237,3511.62,27,4,2,1.05148733,1.15,6119,3.90726,17.48624,0.490235
655,180695581,0.01,1,201.2833161,38.92248501,9.0363,1899.35,0.549343,1.00258,368.994,22,2,1,0.6698333,0.73,4787.88037,4.56172,11.77293,0.0368
656,180987952,0.01,1,130.2615216,-41.44282642,9.5287,2256.25,1.38942,1.38824,676.792,35,3,1,1.84175,2.74,9761.5,4.34536,15.159,0.0338
657,180991313,0.01,1,172.8587224,-41.68952751,11.8699,2282.92,2.20854,2.68918,7806.99,36,2,4,1.19538081,1.09,5952,4.27211,37.07041,0.205214
658,181159386,0.01,1,174.3028705,-38.30720058,11.1689,1574.58,5.63189,6.54206,13807.1,10,2,4,2.834325,1.43,6351,3.70465,81.47169,0.654083
659,181304295,0.01,1,130.9196333,-36.6570417,10.4349,2255.43,3.38317,2.26997,5296.57,35,2,2,2.12406,,7176,,27.59488,1.13498
660,182943944,0.01,1,124.7264729,-37.783291,10.6019,2228.9,1.10428,3.2177,2725.03,34,3,2,1.60675347,1.6,6995.247,4.20497,34.20535,1.60885
661,183120439,0.01,1,16.77834703,-75.19887797,11.788,1654.48,2.25563,1.64044,5167.14,13,3,3,1.26655507,1.05,5780.55,4.23364,26.76279,0.507546
662,183532609,0.01,1,359.9002966,-35.03136763,9.1468,1358.92,16.318,4.44255,14857,2,2,3,0.990732133,0.99,5610,4.43663,86.55468,0.749719
663,183537452,0.01,1,357.8795167,-39.90673888,10.2499,1356.41,3.92273,2.60589,11380.4,2,2,4,0.8130129,0.88,4731.57227,4.77618,144.8261,0.231354
664,183593642,0.01,1,17.8880171,-36.70909898,10.9767,2088.43,1.03728,0.859974,1230.06,29,2,3,1.36380255,1.13,5936,4.25231,12.58272,0.0838
665,183979262,0.01,0,21.64918254,-72.7489643,8.3291,1326.1,3.43073,3.12876,9698.1,1,3,3,2.77185678,1.34,6385.267,3.69542,218.2041,0.769344
666,183985250,0.01,1,358.6675306,-37.6279232,9.1031,1354.22,0.792054,0.799954,1605.7,2,2,4,0.997735143,0.93,5339,4.42394,52.19045,0.164841
667,184240683,0.01,1,359.3489857,-41.27715155,11.5464,1355.51,1.6284,2.37459,13669.4,2,2,4,1.09555817,1.02,5718.5,4.36856,123.3804,0.234146
668,184468386,0.01,1,296.3813807,39.95992482,11.5948,2422.24,2.54011,2.30658,8341.54,41,1,1,1.5968,2.37,8864,4.40632,37.22059,0.755824
669,184679932,0.01,0,32.29399702,40.40200504,9.25319,1791.43,2.17209,2.73883,17680.5,18,1,2,1.341821,1.189,6101.175,4.27912,237.8812,0.364082
670,184952758,0.01,1,128.1438685,-36.34671268,9.0349,1519.9,4.10887,6.82356,1024.69,8,2,1,0.933038235,1,5761.2,4.46415,13.87739,2.7172
671,186000935,0.01,1,303.0732143,44.49620313,9.76577,2425.86,8.87209,4.79316,1166.49,41,2,4,1.22204626,1.104,5828.6665,4.33631,13.95483,1.36407
672,186547153,0.01,0,132.8388741,-34.43186607,10.1978,2255.66,1.19093,2.42841,1732.21,35,2,2,2.13972,,7471.93,,27.32541,1.21421
673,186599508,0.01,1,45.08795382,39.06857162,9.76636,1794.91,5.62671,3.65077,1314.62,18,1,1,1.39223981,1.02,5669.90039,4.16172,15.78714,0.811137
674,186812530,0.01,1,124.3204058,12.60136452,9.19813,1492.05,3.67747,1.83435,3663.73,7,1,3,1.63419414,1.835,7860,4.24889,59.03131,0.917173
675,188570092,0.01,1,339.0263291,-16.99994118,11.3875,2450.65,14.6569,3.03651,12918.8,42,1,4,0.731778,0.711,4628.777,4.49592,55.1418,0.281639
676,188589164,0.01,1,239.5783246,35.40674401,10.2705,1956.41,2.61442,1.31867,1066.12,24,1,1,0.325635,0.306053,3594.075,4.8984,11.21256,0.0386
677,188768068,0.01,1,261.3502329,52.79068581,5.8961,1766.05,2.17835,2.31941,98.9014,17,4,4,1.21059692,1.04,5928,4.25132,8.344031,0.117522
678,188989177,0.01,1,78.7784062,-15.10045575,9.1414,1438.3,1.17409,1.85285,3600.39,5,2,3,3.72439933,2.02,7765.25,3.61459,80.78255,0.926425
679,190271688,0.01,1,221.3436217,-54.76113885,10.163,2341.01,12.6661,4.11238,27159.5,38,2,3,1.1693244,0.97,5394.61,4.27437,158.3844,0.814102
680,190496853,0.01,1,133.4087875,-40.54381091,10.3015,2259.49,4.66157,4.24411,11185.5,35,3,1,1.72296536,1.7,6790,4.2056,119.7022,0.536138
681,190990336,0.01,1,134.3730929,-39.77842377,8.9544,1545.13,5.54728,4.93034,15399.5,9,3,2,1.65746343,1.34,6118.1,4.17573,167.5916,0.538308
682,191284318,0.01,1,9.573160199,42.46311581,10.374,1766.82,2.77601,3.02221,12867.5,17,2,4,1.26433194,1.164,6030.3335,4.3159,166.838,0.29843
683,191928543,0.01,1,136.5076298,-39.548289,11.83,2260.31,14.4681,6.22455,10747.2,35,2,2,1.76463127,1.45,6062.4624,4.11942,37.56538,0.721722
684,192790476,0.01,1,82.14283872,-39.37311771,9.3951,2178.31,19.1047,3.22207,2014.71,32,3,1,0.656436563,0.66,4233.96,4.59888,10.4707,0.128362
685,193413306,0.01,1,222.1011706,-56.02586563,9.3529,2335.39,1.72581,4.18167,3043.4,38,2,3,2.580194,1.67,6501.55,3.90496,48.06341,0.21334
686,193641523,0.01,1,222.165885,-57.58821048,10.0732,1597.81,1.39315,1.26774,1609.35,11,2,3,0.6993579,0.7,4557.5,4.55695,15.08614,0.222668
687,193754373,0.01,1,306.4220853,45.97108838,11.4923,2422.65,3.95371,4.14699,7077.18,41,2,4,1.72537374,1.11,5773,4.02978,48.57743,0.302282
688,196286587,0.01,1,125.5571428,-25.06943885,10.1985,2235.56,10.4144,3.63831,1732.69,34,2,2,1.93751478,1.3,6439.34,3.96354,16.77756,0.138889
689,197959526,0.01,1,348.2965661,-53.83280604,11.8199,2061.89,0.719629,1.47475,4971.15,28,2,2,1.65111434,1.26,6454,4.08031,11.375,0.103802
690,198008005,0.01,1,60.19974393,-54.5928704,10.6444,2091.59,6.55921,3.55851,11212.1,29,3,4,1.28109956,1.06,5874,4.23718,51.69426,0.319327
691,198077394,0.01,1,63.82514887,-56.25373862,10.7074,2089.95,3.99016,3.74911,3433.66,29,4,1,2.76442,,5937.3335,,24.01944,0.495756
692,198108326,0.01,1,209.3894452,43.4935007,11.7551,1930.33,3.21298,2.36183,23132.6,23,4,4,0.608561039,0.74,4869.27,4.61265,119.5599,0.317719
693,198153540,0.01,1,211.0941078,46.51939928,10.5191,1902.03,8.01894,3.4477,935.442,22,4,4,0.818566442,0.874,5050,4.59026,10.00104,0.0943938
694,198186769,0.01,1,245.8180656,62.92506282,10.8722,2584.01,7.1698,7.71994,992.152,47,3,1,1.90545833,1.2,6053,4.00146,12.94216,0.2217
695,198187049,0.01,1,245.7279239,61.69463168,7.9726,1816.47,19.124,4.54872,2897.51,19,3,1,0.8028839,0.9,5326,4.56138,11.98442,2.27436
696,198212955,0.01,1,248.5532823,60.19609815,11.598,1683.71,0.381565,1.23585,748.668,14,3,1,0.6192177,0.665,4451.17,4.55641,8.608521,0.617925
697,198213332,0.01,1,248.4335909,61.71830699,9.2872,1711.6,0.58608,0.752655,465.129,15,3,1,2.06837559,0.985,5874,3.67179,14.12364,0.0169
698,198241702,0.01,1,249.6970407,64.55871662,10.9897,1712.13,4.25426,1.98562,1023.77,15,3,1,0.809627056,0.969,5603,4.56667,7.980465,0.0579
699,198385543,0.01,1,257.9554217,54.52693851,11.8467,1929.2,3.92746,1.50222,2108.25,23,3,4,0.411452,0.404348,3969.95,4.81618,8.108435,0.061
700,198390247,0.01,1,258.2238348,57.19777796,10.1426,1690.4,13.1629,1.98965,1081.99,14,3,1,0.7110786,0.81,4920.51,4.6445,7.694016,0.100559
701,198588220,0.01,1,256.6106707,44.77696323,9.63331,1958.08,4.81023,7.12507,7555.77,24,2,4,2.67121434,1.292,6364,3.70346,107.664,0.713415
702,199376584,0.01,1,306.7413249,33.7444513,8.0417,1719.31,10.3711,6.05017,2824.68,15,1,1,1.31060207,1.16,6042.5,4.29441,46.92813,0.285685
703,199444169,0.01,1,334.8832427,42.56026935,10.1917,1739.73,1.21687,1.10353,1469.91,16,1,3,0.7207848,0.71,4634.55,4.50653,21.9815,0.0369214
704,199688472,0.01,1,253.1403043,57.97400474,9.84566,1683.65,1.44126,2.38827,12045.3,14,3,1,1.50440276,1.038,5672.9,4.12523,224.1742,1.19414
705,200322593,0.01,1,76.31011958,-47.93764704,11.5045,1411.83,1.23898,0.544703,2485.47,4,3,4,0.197117,0.166161,3464.87,5.06915,9.186375,0.272352
706,200723869,0.01,1,47.5165933,-50.83238338,7.0286,1382.21,10.97,6.34466,729.149,3,3,1,1.97657037,1.28,6050,4.05151,22.01399,0.193804
707,201186294,0.01,1,56.39016879,37.11222224,11.0136,1791.51,0.989354,1.04201,1608.65,18,1,4,0.465258,0.462696,3918.907,4.76798,14.51264,0.0383504
708,201248411,0.01,1,0.187122325,-54.83051491,9.9005,1326.1,0.98097,0.76437,7059.37,1,2,2,0.687792659,0.7,4658.67,4.51652,98.96902,0.382185
709,201508515,0.01,1,93.03843392,-30.78787663,11.5606,2202.61,0.985586,1.52855,1343.34,33,3,1,1.32171762,1.018,5799.44727,4.16598,15.3263,0.063641
710,201604954,0.01,1,285.0964873,-54.89318069,11.9707,1657.83,4.60639,3.15714,13836.3,13,2,4,1.13847554,0.99,5432.5,4.34012,15.90591,0.42711
711,201793781,0.01,1,34.68358313,-54.85978072,8.4642,1354.83,5.99261,3.4611,481.427,2,3,1,1.08577085,1.02,5803.175,4.34708,9.836576,0.11484
712,202185707,0.01,1,101.8482657,6.129448147,11.8206,1469.37,1.65028,0.838719,4349.76,6,1,3,0.454049,0.450871,3766,4.77791,9.407353,0.0533
713,202425357,0.01,1,226.1070607,60.53620533,11.3502,2610.42,3.62159,2.19109,9766.3,48,3,4,1.44948208,1.1,5920.25,4.16751,64.084,0.876284
714,202504234,0.01,1,230.309893,63.56544796,10.8605,2421.57,1.68561,0.94703,919.532,41,3,4,1.10541153,1.08,5898.75,4.38461,10.27852,0.0265
